,股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型
349,APLD,Applied Blockchain Inc,5.04,3.54,3.54,3.0,3.43,0.17,0.14,1.06,-23.91,137093,450588.0,3.37,1485336359,351185781,105.APLD,美股
351,THTX,Theratechnologies Inc,5.02,2.51,2.51,2.35,2.38,0.12,0.08,0.76,-7.53,76291,184504.0,2.39,238755314,238755314,105.THTX,美股
358,RDCM,Radcom Ltd,4.98,11.17,11.2,11.15,11.15,0.53,0.01,0.57,-30.62,826,9226.0,10.64,161157599,161157599,105.RDCM,美股
362,TYRA,Tyra Biosciences Inc,4.92,8.95,9.25,8.27,8.27,0.42,0.08,0.45,-14.21,33764,302660.0,8.53,373763358,373763358,105.TYRA,美股
364,NMTR,9 Meters Biopharma Inc,4.88,0.43,0.44,0.4,0.4,0.02,0.37,0.87,-3.02,964319,398156.0,0.41,111041230,111041230,105.NMTR,美股
365,GEG,Great Elm Group Inc,4.86,1.51,1.58,1.47,1.49,0.07,0.09,1.11,-9.16,24068,36056.0,1.44,41474435,41474435,105.GEG,美股
366,CLNN,Clene Inc,4.84,3.03,3.08,2.69,2.78,0.14,0.14,0.74,-19.68,90703,264073.0,2.89,191667331,191667331,105.CLNN,美股
368,KSCP,Knightscope Inc-A,4.84,4.33,4.38,3.95,3.95,0.2,0.79,1.68,-3.44,274734,1152036.0,4.13,150883093,150883093,105.KSCP,美股
369,ANAB,AnaptysBio Inc,4.81,22.67,22.96,20.77,21.55,1.04,1.31,1.26,-11.06,368511,8162615.0,21.63,638978094,638978094,105.ANAB,美股
370,AIHS,森淼科技,4.81,1.09,1.09,1.01,1.03,0.05,0.89,0.81,-0.91,54829,58299.0,1.04,6734434,6734434,105.AIHS,美股
371,KD,Kyndryl Holdings Inc,4.8,13.75,14.48,12.76,13.03,0.63,2.98,2.58,-1.33,6690655,91601685.0,13.12,3087476920,3087476920,106.KD,美股
372,LEXX,Lexaria Bioscience Corp,4.78,2.85,2.92,2.71,2.75,0.13,0.5,0.53,-2.37,29970,83726.0,2.72,16960344,16960344,105.LEXX,美股
373,VST,Vistra Corp,4.76,26.62,27.1,25.75,26.0,1.21,2.26,1.99,-9.02,9739072,259393352.0,25.41,11495108375,11495108375,106.VST,美股
375,RIBT,RiceBran Technologies,4.76,0.44,0.45,0.41,0.42,0.02,0.84,0.64,-2.08,435724,187816.0,0.42,22954424,22954424,105.RIBT,美股
378,AENZ,Aenza SAA ADR,4.76,1.54,1.7,1.5,1.5,0.07,0.01,3.09,-5.25,23556,36947.0,1.47,368669834,368669834,106.AENZ,美股
380,SDH,师董会,4.71,1.78,1.78,1.68,1.68,0.08,0.05,1.54,-5.2,13210,22495.0,1.7,43659840,43659840,105.SDH,美股
381,COP,康菲石油,4.7,107.69,107.71,102.8,104.17,4.83,0.71,1.15,10.83,9213091,979295264.0,102.86,139291581716,139291581716,106.COP,美股
383,BHIL,Benson Hill Inc,4.67,3.14,3.19,2.99,2.99,0.14,0.15,0.51,-5.1,299816,929314.0,3.0,643929258,643929258,106.BHIL,美股
384,USEG,美国能源,4.66,4.49,4.5,4.2,4.32,0.2,0.99,0.69,-65.14,255280,1118075.0,4.29,115293659,115293659,105.USEG,美股
385,STKS,The ONE Group Hospitality Inc,4.66,9.43,9.82,8.95,9.36,0.42,0.5,1.42,8.76,161276,1528274.0,9.01,305992863,305992863,105.STKS,美股
386,IESC,IES Holdings Inc,4.65,26.98,27.45,25.79,25.9,1.2,0.3,0.5,11.05,62302,1668317.0,25.78,560857434,560857434,105.IESC,美股
387,MTCR,Metacrine Inc,4.65,0.45,0.47,0.41,0.43,0.02,1.83,1.08,-0.31,770991,340261.0,0.43,18973580,18973580,105.MTCR,美股
390,MRM,MEDIROM Healthcare Technologies,4.64,7.9,7.9,7.55,7.55,0.35,0.01,0.21,-6.62,537,4201.0,7.55,38571758,38571758,105.MRM,美股
392,NVOS,Novo Integrated Sciences Inc,4.59,2.05,2.1,2.0,2.09,0.09,0.05,0.25,-6.84,14678,30292.0,1.96,61347507,61347507,105.NVOS,美股
393,NRC,National Research Corp,4.55,33.32,33.79,31.32,31.56,1.45,0.26,1.96,22.41,66244,2170490.0,31.87,839478974,839478974,105.NRC,美股
397,VENAU,Venus Acquisition Corp Unit Con,4.54,10.59,10.59,10.14,10.4,0.46,0.05,110.05,-59.96,2333,24234.0,10.13,48714000,48714000,105.VENAU,美股
398,AMBP,Ardagh Metal Packaging SA,4.54,6.91,7.12,6.53,6.53,0.3,0.77,2.56,-19.85,4651157,32268770.0,6.61,4168858695,4168858695,106.AMBP,美股
399,UUU,Universal Security Instruments ,4.53,3.0,3.0,2.81,2.99,0.13,0.75,0.86,-23.19,17288,51183.0,2.87,6938661,6938661,107.UUU,美股
400,NEON,Neonode Inc,4.52,4.62,5.06,4.11,4.34,0.2,0.2,1.61,-9.72,26762,119691.0,4.42,62720898,62720898,105.NEON,美股
401,MHH,Mastech Digital Inc,4.5,18.59,18.75,18.1,18.75,0.8,0.12,0.73,17.6,13755,252457.0,17.79,215128964,215128964,107.MHH,美股
402,HESM,Hess Midstream LP-A,4.5,31.14,31.15,29.62,30.0,1.34,0.15,0.85,170.07,374140,11469379.0,29.8,7891180362,7891180362,106.HESM,美股
403,BWEN,Broadwind Inc,4.49,1.86,1.86,1.72,1.72,0.08,0.34,1.12,22.62,68145,123337.0,1.78,37391744,37391744,105.BWEN,美股
404,PIII,P3 Health Partners Inc-A,4.49,6.28,6.37,5.91,6.06,0.27,0.04,1.01,-,92634,578157.0,6.01,1529831946,1529831946,105.PIII,美股
406,ENIC,Enel Chile SA ADR,4.48,1.4,1.4,1.34,1.34,0.06,0.02,0.48,4.54,287880,398355.0,1.34,1936663602,1936663602,106.ENIC,美股
408,HUBS,HubSpot Inc,4.45,356.38,384.99,325.97,341.0,15.17,4.72,2.49,-265.92,2256245,805316432.0,341.21,17023935821,17023935821,106.HUBS,美股
412,BEAT,HeartBeam Inc,4.38,1.67,1.68,1.56,1.63,0.07,0.81,0.38,-3.0,64749,106022.0,1.6,13301715,13301715,105.BEAT,美股
413,MNST,怪物饮料,4.37,86.67,87.59,82.55,82.55,3.63,1.25,1.95,33.84,6635747,571079696.0,83.04,45906620845,45906620845,105.MNST,美股
416,HAPP,幸福来,4.35,0.24,0.24,0.21,0.24,0.01,0.19,1.13,-1.52,151192,34864.0,0.23,18983924,18983924,105.HAPP,美股
418,PHX,PHX矿物,4.34,3.85,3.96,3.66,3.71,0.16,0.67,1.01,127.66,236645,907866.0,3.69,135539843,135539843,106.PHX,美股
419,CCCS,CCC Intelligent Solutions Holdi,4.32,9.17,9.29,8.62,8.83,0.38,0.2,1.12,-24.29,1238731,11215236.0,8.79,5632548393,5632548393,106.CCCS,美股
420,DWAC,Digital World Acquisition Corp-,4.31,47.39,48.37,43.8,45.93,1.96,5.24,0.63,-1273.83,1951509,90893058.0,45.43,1763606244,1763606244,105.DWAC,美股
422,PME,平潭海洋实业,4.3,0.97,0.98,0.9,0.9,0.04,0.93,2.21,-0.94,796681,746840.0,0.93,83362736,83362736,105.PME,美股
423,HUSN,圣盈信管理咨询,4.3,1.94,1.99,1.88,1.97,0.08,0.97,1.38,-3.38,36143,69522.0,1.86,7242943,7242943,105.HUSN,美股
425,CBIO,Catalyst Biosciences Inc,4.26,0.49,0.49,0.46,0.46,0.02,0.22,0.56,-0.18,67833,32271.0,0.47,15423756,15423756,105.CBIO,美股
426,OXY,西方石油,4.25,64.94,64.98,61.45,63.23,2.65,3.3,1.02,26.2,30897863,1962310720.0,62.29,60842883253,60842883253,106.OXY,美股
427,GPRE,绿色平原能源,4.25,32.13,32.77,29.74,30.84,1.31,1.82,0.57,-26.2,981377,31216342.0,30.82,1729292667,1729292667,105.GPRE,美股
428,MNTS,Momentus Inc-A,4.24,2.95,3.0,2.65,2.82,0.12,1.29,1.22,2.0,1058027,3042830.0,2.83,241198694,241198694,105.MNTS,美股
429,MCG,Membership Collective Group Inc,4.22,7.16,7.36,6.77,6.78,0.29,0.18,1.75,-5.46,354254,2546210.0,6.87,1448237799,1448237799,106.MCG,美股
432,WHLM,Wilhelmina国际,4.19,4.48,4.59,4.13,4.18,0.18,0.37,0.79,5.11,19148,84676.0,4.3,23104901,23104901,105.WHLM,美股
435,MYSZ,My Size Inc,4.17,0.25,0.25,0.24,0.24,0.01,0.33,0.35,-0.6,84846,20516.0,0.24,6344382,6344382,105.MYSZ,美股
436,ITRM,Iterum Therapeutics plc,4.17,0.25,0.25,0.22,0.24,0.01,0.64,1.41,-0.5,1170634,278580.0,0.24,45838355,45838355,105.ITRM,美股
441,OLED,Universal Display Corp,4.14,134.99,139.6,128.83,134.26,5.37,1.72,1.39,34.92,814161,109918619.0,129.62,6373462272,6373462272,105.OLED,美股
442,DZSI,DZS Inc,4.14,12.84,12.94,12.06,12.06,0.51,0.26,0.96,-10.22,72092,908418.0,12.33,354591559,354591559,105.DZSI,美股
443,SPRC,SciSparc Ltd,4.14,2.77,2.84,2.69,2.69,0.11,0.4,0.6,-2.56,12851,35051.0,2.66,8950571,8950571,105.SPRC,美股
444,GAN,GAN Ltd,4.12,4.04,4.07,3.77,3.84,0.16,1.9,1.63,-5.58,804425,3161809.0,3.88,170702556,170702556,105.GAN,美股
445,XNCR,Xencor Inc,4.08,25.76,27.5,24.4,26.5,1.01,0.81,1.62,18.56,484808,12461394.0,24.75,1533826006,1533826006,105.XNCR,美股
446,SLCA,US Silica Holdings Inc,4.07,18.66,18.87,17.63,18.11,0.73,1.1,0.71,-65.89,826773,15260729.0,17.93,1408407146,1408407146,106.SLCA,美股
447,RZLT,Rezolute Inc,4.05,3.85,3.91,3.41,3.64,0.15,0.21,0.42,-4.22,71498,265932.0,3.7,129293899,129293899,105.RZLT,美股
448,ARIS,Aris Water Solutions Inc-A,4.05,16.44,16.93,15.81,16.0,0.64,1.3,2.85,-125.66,697463,11412250.0,15.8,880767098,880767098,106.ARIS,美股
449,ACXP,Acurx Pharmaceuticals Inc,4.02,3.88,3.89,3.76,3.86,0.15,0.07,0.69,-3.12,6892,26290.0,3.73,39821224,39821224,105.ACXP,美股
450,NUTX,Nutex Health Inc,4.02,5.95,6.07,5.03,5.98,0.23,4.99,0.56,-,2419175,13907983.0,5.72,288247625,288247625,105.NUTX,美股
451,SMED,Sharps Compliance Corp,4.01,4.41,4.44,4.17,4.21,0.17,0.6,0.76,6.75,116351,507057.0,4.24,84880342,84880342,105.SMED,美股
452,CRT,CRT信托,4.0,15.85,15.85,15.32,15.58,0.61,0.71,0.86,14.25,42577,667063.0,15.24,95100000,95100000,106.CRT,美股
458,COMM,CommScope Holding Co Inc,3.97,7.6,7.82,7.06,7.24,0.29,4.48,1.65,-3.12,9295481,70254381.0,7.31,1575185348,1575185348,105.COMM,美股
459,VALN,Valneva SE ADR,3.97,25.16,25.92,24.83,25.56,0.96,0.02,0.88,-16.31,9690,243264.0,24.2,1356150368,1356150368,105.VALN,美股
460,NTCT,网侦系统,3.94,32.42,32.44,30.98,31.23,1.23,1.0,1.55,64.74,741355,23784590.0,31.19,2393578585,2393578585,105.NTCT,美股
461,AKAN,Akanda Corp,3.93,9.0,10.82,8.3,8.72,0.34,5.12,70.72,-,1480893,13617621.0,8.66,260181234,260181234,105.AKAN,美股
462,SLDB,Solid Biosciences Inc,3.92,0.53,0.54,0.5,0.51,0.02,0.66,0.86,-0.74,743809,387016.0,0.51,59790290,59790290,105.SLDB,美股
463,MDIA,MediaCo Holding Inc-A,3.92,2.65,2.65,2.5,2.54,0.1,0.21,1.37,-3.74,18018,46594.0,2.55,22723612,22723612,105.MDIA,美股
464,GLBZ,格伦伯尼万通金控,3.92,12.99,12.99,12.0,12.0,0.49,0.01,0.78,14.75,371,4568.0,12.5,37102778,37102778,105.GLBZ,美股
465,CDRO,Codere Online Luxembourg SA,3.92,4.51,4.51,4.31,4.51,0.17,0.0,0.26,-,1651,7342.0,4.34,203500022,203500022,105.CDRO,美股
466,SPB,Spectrum Brands Holdings Inc,3.92,84.9,86.6,81.74,85.09,3.2,1.93,2.39,56.02,787748,66647986.0,81.7,3461900484,3461900484,106.SPB,美股
467,DHX,戴斯控股,3.91,6.38,6.38,5.97,6.08,0.24,0.86,1.1,-10.5,423055,2650454.0,6.14,312222315,312222315,106.DHX,美股
468,FTAI,Fortress Transportation and Inf,3.9,20.27,20.4,19.42,19.59,0.76,0.4,0.19,-6.78,395882,7892125.0,19.51,2010554868,2010554868,105.FTAI,美股
469,BBDC,Barings BDC Inc,3.88,10.43,10.44,9.96,10.15,0.39,0.75,1.05,14.91,834935,8577228.0,10.04,1158481315,1158481315,106.BBDC,美股
471,INMB,INmune Bio Inc,3.87,7.51,7.87,7.0,7.31,0.28,0.52,1.03,-4.44,92781,688639.0,7.23,134774422,134774422,105.INMB,美股
476,RMNI,Rimini Street Inc,3.84,5.95,6.05,5.66,5.72,0.22,0.7,1.53,6.89,611919,3627114.0,5.73,517889083,517889083,105.RMNI,美股
477,FGI,FGI Industries Ltd,3.83,2.44,2.47,2.23,2.33,0.09,0.36,0.94,3.05,35364,82631.0,2.35,24095000,24095000,105.FGI,美股
478,CLX,高乐氏,3.82,153.94,154.41,148.55,148.73,5.67,1.55,0.92,41.37,1912748,291797280.0,148.27,18946934122,18946934122,106.CLX,美股
480,HUSA,休斯敦能源,3.82,4.08,4.22,3.76,3.92,0.15,32.91,0.74,-39.65,3267636,13222153.0,3.93,40507619,40507619,107.HUSA,美股
481,HT,HT基金,3.82,10.34,10.77,10.17,10.38,0.38,1.45,1.12,-10.13,570226,5971643.0,9.96,406929594,406929594,106.HT,美股
482,TLIS,Talis Biomedical Corp,3.81,1.09,1.13,1.02,1.05,0.04,0.48,1.03,-0.15,128285,139156.0,1.05,29014623,29014623,105.TLIS,美股
483,STLA,Stellantis集团,3.8,13.93,14.13,13.73,13.87,0.51,0.35,1.87,2.71,11020928,153402239.0,13.42,43642500636,43642500636,106.STLA,美股
484,THM,International Tower Hill Mines ,3.8,0.82,0.82,0.8,0.8,0.03,0.04,0.9,-26.78,82577,66065.0,0.79,160156811,160156811,107.THM,美股
485,RUTH,鲁斯集团,3.79,20.24,20.43,19.22,19.52,0.74,0.96,1.22,16.43,329179,6629758.0,19.5,694689181,694689181,105.RUTH,美股
487,DVN,戴文能源,3.78,69.69,69.75,66.04,68.61,2.54,2.22,1.06,12.82,14629749,998965680.0,67.15,45995400000,45995400000,106.DVN,美股
488,MODD,Modular Medical Inc,3.78,4.39,4.62,4.2,4.62,0.16,0.33,2.09,-3.4,40102,176797.0,4.23,53819864,53819864,105.MODD,美股
490,AZYO,Aziyo Biologics Inc-A,3.77,6.6,6.66,5.91,6.1,0.24,0.06,1.39,-3.62,8052,50641.0,6.36,89892950,89892950,105.AZYO,美股
491,OCN,Ocwen Financial Corp,3.76,23.73,23.84,22.12,22.57,0.86,1.17,0.7,12.14,108539,2526138.0,22.87,219514365,219514365,106.OCN,美股
492,RSG,共和废品处理,3.73,135.19,136.09,130.62,130.96,4.86,0.78,1.66,33.09,2450244,329785408.0,130.33,42705290365,42705290365,106.RSG,美股
493,PUYI,普益财富,3.73,6.12,6.12,5.67,5.67,0.22,0.0,0.04,-32.85,907,5300.0,5.9,369125817,369125817,105.PUYI,美股
495,TSAT,Telesat Corp,3.72,13.1,13.77,12.35,12.42,0.47,1.44,1.81,1.94,172794,2285207.0,12.63,157630990,157630990,105.TSAT,美股
496,SITM,SiTime Corp,3.71,189.2,190.93,172.7,179.97,6.77,1.2,1.15,123.34,252054,46884913.0,182.43,3981119344,3981119344,105.SITM,美股
497,PAHC,美国辉宝,3.71,18.73,18.9,17.77,17.88,0.67,0.23,0.67,14.24,94707,1746816.0,18.06,758632578,758632578,105.PAHC,美股
498,TIXT,TELUS International (Cda) Inc,3.7,21.84,22.2,20.73,21.21,0.78,0.12,3.15,74.52,323639,6996712.0,21.06,5812327663,5812327663,106.TIXT,美股
504,OAS,Oasis Petroleum Inc,3.67,148.19,148.31,140.02,144.97,5.25,1.3,0.9,7.7,254483,37066011.0,142.94,2908290842,2908290842,105.OAS,美股
505,SGRP,SPAR Group Inc,3.67,1.13,1.13,1.09,1.09,0.04,0.1,1.09,-13.88,21302,23450.0,1.09,24685318,24685318,105.SGRP,美股
506,BH_A,Biglari Holdings Inc-A,3.67,715.3,715.3,706.0,706.0,25.3,0.06,2.62,4.17,125,88816.0,690.0,1627668011,147969819,106.BH_A,美股
507,NEX,NexTier Oilfield Solutions Inc,3.64,11.11,11.27,10.67,10.92,0.39,1.33,0.6,-48.3,3250425,35981294.0,10.72,2711239205,2711239205,106.NEX,美股
509,TEDU,达内教育,3.64,2.28,2.29,2.1,2.12,0.08,0.09,1.77,-0.34,9600,20899.0,2.2,25233490,25233490,105.TEDU,美股
511,OEC,Orion Engineered Carbons SA,3.63,16.86,17.39,15.87,15.87,0.59,1.9,2.47,7.6,1156866,19626449.0,16.27,1024232608,1024232608,106.OEC,美股
513,BLBX,Blackboxstocks Inc,3.62,2.29,2.44,2.05,2.15,0.08,4.32,0.2,-11.54,569063,1285099.0,2.21,30195159,30195159,105.BLBX,美股
514,QK,青客,3.61,0.86,0.88,0.78,0.78,0.03,0.45,0.25,-0.11,49376,41128.0,0.83,9488946,9488946,105.QK,美股
515,AVAH,Aveanna Healthcare Holdings Inc,3.6,2.88,2.91,2.69,2.78,0.1,0.19,0.78,-4.55,348180,981940.0,2.78,532028932,532028932,105.AVAH,美股
516,NPCE,NeuroPace Inc,3.59,6.63,6.81,6.01,6.48,0.23,0.31,0.91,-4.5,75067,486396.0,6.4,162287005,162287005,105.NPCE,美股
517,SEM,Select Medical Holdings Corp,3.59,23.36,24.97,22.65,22.65,0.81,1.16,1.85,8.95,1514270,35924626.0,22.55,3051454662,3051454662,106.SEM,美股
521,NS,纽星能源,3.56,15.11,15.14,14.3,14.55,0.52,0.77,0.68,43.6,844905,12484031.0,14.59,1666682138,1666682138,106.NS,美股
522,K,家乐氏,3.56,72.73,73.3,70.26,70.26,2.5,1.6,1.5,15.94,5421517,392509632.0,70.23,24573472962,24573472962,106.K,美股
523,VIR,Vir Biotechnology Inc,3.55,21.58,22.33,20.24,22.29,0.74,1.22,1.51,5.4,1613954,34693369.0,20.84,2856667584,2856667584,105.VIR,美股
524,MASI,麦斯莫医疗,3.55,129.23,129.72,121.51,124.19,4.43,2.66,1.04,32.19,1475908,187231410.0,124.8,7172830252,7172830252,105.MASI,美股
525,CPHC,坎特伯雷帕克控股,3.54,30.12,30.99,28.0,28.0,1.03,0.63,2.07,12.34,30643,907699.0,29.09,145530382,145530382,105.CPHC,美股
526,GPRK,GeoPark Ltd,3.54,16.67,16.81,15.98,16.25,0.57,0.46,1.2,16.38,275979,4588626.0,16.1,1000969987,1000969987,106.GPRK,美股
528,COCO,The Vita Coco Co Inc,3.53,10.84,11.02,10.21,10.41,0.37,0.3,0.51,31.67,164870,1770154.0,10.47,602219192,602219192,105.COCO,美股
530,RDFN,红鳍公司,3.53,11.73,12.68,10.95,11.16,0.4,6.26,2.3,-7.64,6706273,79683175.0,11.33,1257147243,1257147243,105.RDFN,美股
531,INGN,Inogen Inc,3.53,24.94,25.09,23.04,24.11,0.85,1.68,1.99,-89.93,383237,9388808.0,24.09,569524702,569524702,105.INGN,美股
532,MTMT,Mega Matrix Corp,3.52,1.47,1.47,1.4,1.41,0.05,0.08,0.79,-2.24,18020,25732.0,1.42,32463561,32463561,107.MTMT,美股
533,WLL,怀丁石油,3.52,80.94,81.6,76.65,79.01,2.75,1.24,1.45,8.11,485504,38854901.0,78.19,3176232830,3176232830,106.WLL,美股
534,MEIP,MEI Pharma Inc,3.51,0.59,0.61,0.55,0.56,0.02,4.75,1.33,-1.44,6311494,3765389.0,0.57,78461472,78461472,105.MEIP,美股
536,METC,Ramaco Resources Inc,3.5,15.66,15.94,14.62,15.22,0.53,1.49,0.79,17.44,660306,10210248.0,15.13,693321256,693321256,105.METC,美股
537,MTZ,MasTec Inc,3.48,77.03,78.61,71.88,72.55,2.59,2.3,2.66,17.78,1748070,134398022.0,74.44,5846564367,5846564367,106.MTZ,美股
539,EBMT,Eagle Bancorp Montana Inc,3.47,19.99,21.32,19.69,19.69,0.67,0.24,0.83,9.28,15756,318414.0,19.32,133829272,133829272,105.EBMT,美股
540,RKLY,Rockley Photonics Holdings Ltd,3.46,3.29,3.45,3.13,3.2,0.11,0.45,1.0,-2.52,577455,1888043.0,3.18,423573314,423573314,106.RKLY,美股
543,CGTX,Cognition Therapeutics Inc,3.45,3.0,3.0,2.76,2.93,0.1,0.07,0.23,-5.79,14994,43132.0,2.9,67793721,67793721,105.CGTX,美股
546,EIGR,Eiger BioPharmaceuticals Inc,3.41,6.36,6.45,5.85,6.21,0.21,1.37,1.57,-8.1,590718,3619249.0,6.15,274854561,274854561,105.EIGR,美股
547,RGCO,RGC Resources Inc,3.41,20.94,20.94,20.05,20.34,0.69,0.02,0.23,22.86,1855,37838.0,20.25,204937581,204937581,105.RGCO,美股
548,VLTA,Volta Inc-A,3.4,2.13,2.14,2.01,2.06,0.07,1.39,1.02,-1.29,2322313,4829256.0,2.06,356974357,356974357,106.VLTA,美股
550,SJT,San Juan Basin Royalty Trust,3.37,11.34,11.47,10.75,10.98,0.37,1.65,0.93,14.69,766925,8541734.0,10.97,528543747,528543747,106.SJT,美股
551,AXLA,Axcella Health Inc,3.37,1.84,1.84,1.75,1.79,0.06,0.05,1.41,-1.5,25046,45084.0,1.78,96739546,96739546,105.AXLA,美股
553,BTTR,Better Choice Co Inc,3.37,2.15,2.23,1.99,2.0,0.07,0.17,1.81,18.64,50721,108352.0,2.08,63134131,63134131,107.BTTR,美股
554,BBLN,Babylon Holdings Ltd-A,3.36,1.23,1.3,1.13,1.2,0.04,0.2,0.58,-1.38,845269,1028461.0,1.19,509817719,509817719,106.BBLN,美股
555,UTL,Unitil Corp,3.36,53.2,53.39,51.15,51.15,1.73,0.48,0.8,23.62,76474,4040569.0,51.47,852849626,852849626,106.UTL,美股
556,LICY,Li-Cycle Holdings Corp,3.36,8.0,8.04,7.43,7.68,0.26,1.11,1.3,-6.9,1878585,14783754.0,7.74,1352644976,1352644976,106.LICY,美股
560,CABO,Cable One Inc,3.33,1127.19,1157.41,1087.0,1104.77,36.36,3.57,2.63,17.11,213658,240600303.0,1090.83,6755008451,6755008451,106.CABO,美股
562,NC,NACCO Industries Inc-A,3.32,49.46,49.76,46.77,48.47,1.59,0.4,0.98,7.53,29424,1426394.0,47.87,362456185,362456185,106.NC,美股
563,VIEW,View Inc-A,3.31,1.56,1.56,1.38,1.51,0.05,0.44,1.12,-,954581,1437857.0,1.51,338639671,338639671,105.VIEW,美股
564,ASTS,AST SpaceMobile Inc-A,3.31,8.75,8.79,7.95,8.49,0.28,0.44,0.71,-52.02,791413,6642273.0,8.47,1589358785,1589358785,105.ASTS,美股
565,EDUC,Educational Development Corp,3.3,5.01,5.17,4.88,4.97,0.16,0.57,2.01,4.3,49899,250024.0,4.85,43662240,43662240,105.EDUC,美股
566,INT,全球燃料服务,3.3,23.5,23.65,22.7,22.93,0.75,0.97,0.66,18.26,611660,14293622.0,22.75,1480862206,1480862206,106.INT,美股
567,ELDN,Eledon Pharmaceuticals Inc,3.28,2.83,3.11,2.72,3.11,0.09,0.04,0.56,-1.13,5333,15239.0,2.74,38931710,38931710,105.ELDN,美股
568,PPYAU,Papaya Growth Opportunity Corp ,3.28,10.39,10.57,10.06,10.57,0.33,0.0,0.08,-,1080,11041.0,10.06,312120795,312120795,105.PPYAU,美股
569,SBR,Sabine Royalty Trust,3.27,66.05,66.49,63.15,64.0,2.09,0.59,1.4,16.64,86058,5577088.0,63.96,962965737,962965737,106.SBR,美股
571,WE,WeWork Inc-A,3.25,6.67,6.79,6.31,6.45,0.21,0.85,1.07,-1.09,6149202,40268245.0,6.46,4834331004,4834331004,106.WE,美股
572,RPHM,Reneo Pharmaceuticals Inc,3.24,2.23,2.54,2.08,2.19,0.07,0.45,1.28,-1.37,109418,260177.0,2.16,54542567,54542567,105.RPHM,美股
576,DCP,DCP Midstream LP,3.22,35.85,36.09,34.15,35.03,1.12,0.17,0.68,19.11,356074,12581985.0,34.73,7470545213,7470545213,106.DCP,美股
577,SEER,Seer Inc,3.22,9.29,9.51,8.37,8.86,0.29,1.02,1.11,-8.15,639320,5888709.0,9.0,580085558,580085558,105.SEER,美股
579,KTB,Kontoor Brands Inc,3.19,42.35,43.33,40.5,40.92,1.31,1.57,1.7,11.24,882125,37210181.0,41.04,2380088888,2380088888,106.KTB,美股
582,SPH,Suburban Propane Partners LP,3.18,17.52,17.52,16.9,16.9,0.54,0.48,1.1,10.4,305275,5274534.0,16.98,1103289150,1103289150,106.SPH,美股
583,ANTX,AN2 Therapeutics Inc,3.18,18.82,19.2,17.3,18.24,0.58,0.4,1.34,-16.37,75762,1384376.0,18.24,352682773,352682773,105.ANTX,美股
584,CSTM,Constellium SE-A,3.18,16.23,16.29,15.26,15.64,0.5,0.86,1.08,7.9,1214657,19493111.0,15.73,2299423650,2299423650,106.CSTM,美股
585,TENX,Tenax Therapeutics Inc,3.17,0.65,0.7,0.65,0.65,0.02,0.1,1.44,-0.5,24911,16327.0,0.63,16384494,16384494,105.TENX,美股
586,FLR,福陆,3.17,26.67,26.7,24.86,26.01,0.82,2.56,2.66,-8.6,3633184,95124274.0,25.85,3787374803,3787374803,106.FLR,美股
587,AHG,Akso Health Group ADR,3.16,0.98,1.0,0.88,0.9,0.03,0.33,2.75,-0.67,78807,73429.0,0.95,23349660,23349660,105.AHG,美股
588,PBR,巴西石油,3.15,14.08,14.22,13.41,13.8,0.43,1.02,1.01,2.64,37991294,530315920.0,13.65,91831176877,52393308929,106.PBR,美股
591,PBA,Pembina Pipeline Corp,3.14,39.38,39.43,38.0,38.65,1.2,0.19,0.93,17.57,1062780,41446018.0,38.18,21827388880,21827388880,106.PBA,美股
592,BORR,Borr Drilling Ltd,3.14,4.6,4.77,4.47,4.73,0.14,0.59,1.03,-3.64,908132,4198956.0,4.46,703346937,703346937,106.BORR,美股
593,MGY,Magnolia Oil & Gas Corp-A,3.13,25.67,25.7,24.4,25.31,0.78,0.75,1.27,13.79,1684651,42754213.0,24.89,5754386913,5754386913,106.MGY,美股
594,FANG,Diamondback Energy Inc,3.13,142.93,143.6,137.6,141.48,4.34,1.54,1.05,9.26,2732196,386748544.0,138.59,25377305686,25377305686,105.FANG,美股
596,LNG,Cheniere Energy Inc,3.13,147.27,148.06,139.76,144.88,4.47,1.08,1.07,-10.39,2749305,400173952.0,142.8,37427058483,37427058483,107.LNG,美股
597,INSW,International Seaways Inc,3.13,22.77,22.82,21.95,22.26,0.69,2.06,1.62,-8.47,1025369,23184962.0,22.08,1130777258,1130777258,106.INSW,美股
599,BV,BrightView Holdings Inc,3.11,12.58,12.84,12.16,12.33,0.38,0.25,1.08,25.71,233308,2920055.0,12.2,1169940000,1169940000,106.BV,美股
600,ICHR,Ichor Holdings Ltd,3.11,32.2,32.41,30.37,30.88,0.97,1.07,1.45,13.0,306900,9749442.0,31.23,921689805,921689805,105.ICHR,美股
603,FLNC,Fluence Energy Inc-A,3.08,10.39,10.52,9.51,10.05,0.31,0.69,1.08,-9.33,1180005,12053901.0,10.08,1779980149,1779980149,105.FLNC,美股
604,SRAD,Sportradar Group AG-A,3.07,12.09,12.4,11.1,11.4,0.36,0.07,4.6,943.09,827959,9914261.0,11.73,13422828416,13422828416,105.SRAD,美股
605,SPIR,Spire Global Inc-A,3.07,1.68,1.7,1.57,1.6,0.05,0.45,1.21,-13.19,682780,1119136.0,1.63,254773121,254773121,106.SPIR,美股
